Number,Active,Activity due,Category,Subcategory,Knowledge,Configuration item,Company,Event Severity,Impact,Parent Incident,Priority,Severity,Alert,Assignment group,Channel,Domain,Location,Complexity,asset_id,Created,Description,Monitoring Based KB Article,Additional assignee list,Event Policy,Approval,Approval history,Approval set,Assigned to,Business duration,Performance
INC06117168,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0513447,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-804,07/10/24 7:13,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC05956036,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-806,03/12/24 8:03,Grouped Alerts: CDWEC-mspc-core01-labnet...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06126916,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0528258,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-806,7/16/24 5:47,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC05765425,TRUE,UNKNOWN,Monitoring Alert,Network.Switches,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,Critical,3 - Low,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,ScienceLogic,TOP/Customer/CDW EXPERIENCE CENTER,CDWEC-Chaska,3,ASSET-807,10/28/23 12:01,mspc-core01-labnet: Interface 'Ethernet1...,KB0013545 v4.0,,Poller: Interface operationally down,Not Yet Requested,,(empty),(empty),,On Time
INC06051419,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0408649,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-808,5/24/24 14:27,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,3 Hours 35 Minutes,On Time
INC06094409,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0475908,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-810,6/22/24 0:33,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06122489,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-NDC-CON-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0521072,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-810,07/12/24 21:52,KOMAT-ec-za-wit-ndc-con-xs-1: Edge Conne...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06043133,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0394400,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-811,5/18/24 23:02,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,0 Seconds,On Time
INC06103955,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF12,CLIFTONLARSONALLEN LLP,CRITICAL,1 - High,INC06068996,1 - Critical,2 - Medium,Alert0491648,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-811,6/28/24 17:22,Grouped Alerts: CLALL-dc1-leaf12: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06114607,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIBAYCITYR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509676,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-811,07/08/24 14:11,GFS-MIBAYCITYR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06075777,TRUE,UNKNOWN,Monitoring Alert,,FALSE,APPMON-H-SLDB-CLUSTER-1,CDW DCAPPS MONITORING TEAM,CRITICAL,1 - High,INC05876593,1 - Critical,1 - High,Alert0445133,CDW Monitoring Team,Alert,TOP/Customer/CDW DCAPPS MONITORING TEAM,(empty),1,ASSET-812,06/10/24 0:23,APPMON-h-sldb-cluster-1: Collector pmlab...,KB0020980 v14.0,,,Not Yet Requested,,(empty),Richard Hall: CDW,,On Time
INC06105967,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0495215,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-812,07/01/24 7:43,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06126384,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR01,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0527391,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-812,7/15/24 22:13,HILLR-SAR-ENGM1-WR01: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06062746,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-NDC-FS-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0428910,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-813,06/02/24 14:42,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06105755,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0494836,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-813,07/01/24 0:35,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06117168,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0513447,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-813,07/10/24 7:13,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06004353,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0315746,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-814,4/18/24 16:28,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,2 Hours 31 Minutes,On Time
INC06094732,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0476503,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-814,6/22/24 8:17,KOMAT-globalkomatsu-orch-use1: ec-za-wit...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06113310,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-ETADD1-ADDIS-ABABA,FHI 360,CRITICAL,1 - High,INC06096093,1 - Critical,2 - Medium,Alert0507799,SO-NOC-Level 1,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-814,07/08/24 0:08,Grouped Alerts: FHI-FHI-ETADD1-Addis-Aba...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Vuruvakili Vaishnavi: TEK,,On Time
INC06114582,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MILANSAGIR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509668,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-814,07/08/24 14:11,GFS-MILANSAGIR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06038093,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0383163,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-815,5/15/24 21:47,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06121189,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CMIC-FIT-NS-VPX-CITRIXTEST-01,CHURCH MUTUAL INSURANCE CO.,CRITICAL,1 - High,INC06113728,1 - Critical,2 - Medium,Alert0519159,SO-NOC-Windows,Alert,TOP/Customer/CHURCH MUTUAL INSURANCE CO.,(empty),1,ASSET-816,07/12/24 2:22,CMIC-FIT-NS-VPX-CITRIXTEST-01: Device Fa...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Michael Love: CDW,,Overdue
INC06123243,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0522350,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-816,7/13/24 9:17,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06123319,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0522466,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-816,7/13/24 12:37,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06124366,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0524275,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-816,7/14/24 16:42,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06105093,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0493598,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-817,6/30/24 1:32,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06114580,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-INKOKOMOR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509660,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-817,07/08/24 14:11,GFS-INKOKOMOR1: Interface 'Tu30 - SVDCWN...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06053498,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0412575,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-818,5/26/24 11:02,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06126483,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-INKOKOMOR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0527553,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),1,ASSET-818,7/15/24 23:55,GFS-INKOKOMOR1: Device Failed Availabili...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Vuruvakili Vaishnavi: TEK,,On Time
INC04890866,TRUE,UNKNOWN,Monitoring Alert,Network.Balancers,FALSE,INFRA-L-INFRA-DEN-3,HMS INFRASTRUCTURE TEAM,Critical,3 - Low,INC04890002,1 - Critical,2 - Medium,(empty),CDW Packaged Apps,ScienceLogic,TOP/Customer - No offshore access/HMS IN...,CDW-FLEX-DEN11-8636 South Peoria Street-...,1,ASSET-819,4/17/22 0:34,l-infra-den-3.binc.net: Pool /MONITORING...,KB0013148 v1.0,,CDW: NET: BIG-IP LTM: Pool Down --1HR--,Not Yet Requested,,(empty),(empty),,On Time
INC06111617,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ACBOE-ACBOE-CENTRAL-OFFICE,ANNISTON CITY BOARD OF EDUCATION,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0504738,SO-NOC-Network,Alert,TOP/Customer/ANNISTON CITY BOARD OF EDUC...,(empty),1,ASSET-819,07/05/24 11:28,ACBOE-ACBOE-Central-Office: Meraki Acces...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Satyajit Mohanty: TEK,36 Minutes,Overdue
INC06110194,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-IN-NAG-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0502836,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-820,07/04/24 1:44,KOMAT-globalkomatsu-orch-use1: ec-in-nag...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06112120,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-SCCMPROD01,FHI 360,CRITICAL,2 - Medium,INC06108494,1 - Critical,2 - Medium,Alert0505594,SO-NOC-Windows,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-821,07/06/24 0:33,FHI-sccmprod01: E:\: File system usage e...,KB0030596 v12.0,,,Not Yet Requested,,(empty),Jamey Bomkamp: CDW,,On Time
INC06049144,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05918498,1 - Critical,2 - Medium,Alert0404050,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-823,5/23/24 2:17,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Lindsay Boggs: CDW,0 Seconds,On Time
INC06014704,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GTCR-FW-INET-FTD-01,GTCR GOLDER RAUNER,CRITICAL,1 - High,INC06014702,1 - Critical,2 - Medium,Alert0334692,SO-NOC-Security,Alert,TOP/Customer/GTCR GOLDER RAUNER,(empty),1,ASSET-824,4/26/24 22:19,GTCR-FW-INET-FTD-01: Device Failed Avail...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Damien Stevens: CDW,3 Days 18 Hours,Overdue
INC06114512,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIKALDRAKR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509589,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-824,07/08/24 14:09,GFS-MIKALDRAKR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06116518,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,Alert0512379,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-824,07/09/24 21:26,FRESK-FRESK-Grand-Island: Meraki Switch ...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,,Overdue
INC06018218,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0341342,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-825,4/30/24 9:38,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06100476,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CMIC-ESX14,CHURCH MUTUAL INSURANCE CO.,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0486166,SO-NOC-Virt,Alert,TOP/Customer/CHURCH MUTUAL INSURANCE CO.,(empty),1,ASSET-825,6/26/24 8:50,CMIC-5030-0015: VMware: The datastore na...,KB0016210 v3.0,,,Not Yet Requested,,(empty),Naveen Asaithambi: TEK,,On Time
INC06127349,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-TXHOUWESTR1,GORDON FOOD SERVICE INC,CRITICAL,2 - Medium,(empty),1 - Critical,2 - Medium,Alert0528886,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),1,ASSET-826,7/16/24 10:56,GFS-TXHOUWESTR1: Device Failed Availabil...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Vidyadhar Vijendra Pai: TEK,,On Time
INC06127563,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0529118,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-826,7/16/24 13:13,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v23.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC05991478,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,(empty),SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-828,04/09/24 5:54,FRESK-FRESK-Grand-Island: Meraki Switch ...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,0 Seconds,On Time
INC06055286,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0416139,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-828,5/28/24 7:42,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06080340,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ACBOE-ACBOE-KILBY-HOUSE,ANNISTON CITY BOARD OF EDUCATION,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0450131,SO-NOC-Network,Alert,TOP/Customer/ANNISTON CITY BOARD OF EDUC...,(empty),1,ASSET-828,06/12/24 4:16,ACBOE-ACBOE-Kilby-House: Meraki Access P...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Vishwajeet  Mishra: TEK,,On Time
INC06109172,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ACBOE-ACBOE-ANNISTON-MIDDLE-SCHOOL,ANNISTON CITY BOARD OF EDUCATION,CRITICAL,1 - High,INC06106320,1 - Critical,2 - Medium,Alert0500967,SO-NOC-Network,Alert,TOP/Customer/ANNISTON CITY BOARD OF EDUC...,(empty),1,ASSET-828,07/03/24 10:48,Grouped Alerts: ACBOE-ACBOE-Anniston-Mid...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Vishwajeet  Mishra: TEK,,On Time
INC06125670,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0526314,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-830,7/15/24 15:03,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06114558,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIALPENAR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509640,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-831,07/08/24 14:11,GFS-MIALPENAR1: Interface 'Tu30 - SVDCWN...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06124274,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0524099,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-832,7/14/24 13:22,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06110992,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-MLBKOSW01,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0504241,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-833,07/05/24 2:12,FHI-MLBKOSW01: Device Failed Availabilit...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC06083608,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,Alert0455491,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-834,6/14/24 11:24,FRESK-FRESK-Grand-Island: Meraki Switch ...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,,On Time
INC06047526,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0401145,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-835,5/22/24 0:07,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC05919618,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-836,2/15/24 21:38,Grouped Alerts: CDWEC-mspc-core01-labnet...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06114587,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-OHBROOKLYR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509674,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-836,07/08/24 14:11,GFS-OHBROOKLYR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC05997732,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KCKENT-KCKENT-SLDCOL-01-01,KENT CORPORATION,CRITICAL,2 - Medium,INC05987732,1 - Critical,1 - High,Alert0302655,SO-NOC-Level 1,Alert,TOP/Customer/KENT CORPORATION,(empty),,ASSET-838,4/13/24 18:28,Critical Alert [Alert0302655] created ...,(empty),,,Not Yet Requested,,(empty),(empty),,On Time
INC06076088,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0445707,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-838,06/10/24 9:08,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v3.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06107882,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0498965,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-838,07/02/24 13:28,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06052665,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0410913,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-839,5/25/24 19:47,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
